REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_0197	3'-dephospho-CoA	cytoplasm	-0.52167	0.69905	2	3.8013	0.74142	Seq_1377,Seq_1412
s_0200	3'-dephospho-CoA	mitochondrion	-0.52167	0.69905	2	3.8013	0.74142	Seq_1377,Seq_1412
s_1321	phenylacetic acid	cytoplasm	-0.5234	0.69965	3	4.2159	6.6683	Seq_3263,Seq_3858,Seq_3137
s_1616	TRX1	cytoplasm	-0.52573	0.70046	8	4.9406	6.4207	Seq_528,Seq_916,Seq_5138,Seq_136,Seq_893,Seq_1622,Seq_1139,Seq_3645
s_1620	TRX1 disulphide	cytoplasm	-0.52573	0.70046	8	4.9406	6.4207	Seq_528,Seq_916,Seq_5138,Seq_136,Seq_893,Seq_1622,Seq_1139,Seq_3645
s_4620	D-fructofuranose 6-phosphate	cytoplasm	-0.52881	0.70153	1	2.8071	0	Seq_1820
s_0281	4-guanidinobutanoic acid	cytoplasm	-0.52905	0.70161	5	4.6174	6.7023	Seq_4377,Seq_3858,Seq_3636,Seq_5423,Seq_4252
s_0372	acetyl-ACP	mitochondrion	-0.52988	0.7019	3	4.1931	1.8051	Seq_59,Seq_1734,Seq_3635
s_0465	carboxyacetyl-ACP	mitochondrion	-0.52988	0.7019	3	4.1931	1.8051	Seq_59,Seq_1734,Seq_3635
s_1367	phytosphingosine 1-phosphate	endoplasmic reticulum	-0.53047	0.70211	3	4.191	2.7137	Seq_4125,Seq_1149,Seq_2195
s_1446	sphinganine 1-phosphate	endoplasmic reticulum	-0.53047	0.70211	3	4.191	2.7137	Seq_4125,Seq_1149,Seq_2195
s_1365	phosphoribosyl-formamido-carboxamide	cytoplasm	-0.53187	0.70259	1	2.7885	0	Seq_1054
s_1150	methanethiol	cytoplasm	-0.53318	0.70305	1	2.7805	0	Seq_3670
s_0149	2-dehydropantoate	cytoplasm	-0.53427	0.70342	1	2.7739	0	Seq_865
s_0749	Glu-tRNA(Glu)	mitochondrion	-0.53462	0.70354	1	2.7718	0	Seq_854
s_1592	tRNA(Glu)	mitochondrion	-0.53462	0.70354	1	2.7718	0	Seq_854
s_0538	coproporphyrinogen III	cytoplasm	-0.53616	0.70408	2	3.739	3.4044	Seq_556,Seq_5076
s_1149	Met-tRNA(Met)	mitochondrion	-0.53692	0.70434	2	3.7358	3.2296	Seq_5462,Seq_415
s_0986	L-gamma-glutamyl phosphate	cytoplasm	-0.54234	0.70621	2	3.7125	5.9059	Seq_1948,Seq_3045
s_1053	L-tyrosine	mitochondrion	-0.54287	0.70639	1	2.7216	0	Seq_424
s_1534	Tyr-tRNA(Tyr)	mitochondrion	-0.54287	0.70639	1	2.7216	0	Seq_424
s_1613	tRNA(Tyr)	mitochondrion	-0.54287	0.70639	1	2.7216	0	Seq_424
s_0862	inositol phosphomannosylinositol phosphoceramide A (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0865	inositol phosphomannosylinositol phosphoceramide A (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0868	inositol phosphomannosylinositol phosphoceramide B (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0871	inositol phosphomannosylinositol phosphoceramide B (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0874	inositol phosphomannosylinositol phosphoceramide B' (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0877	inositol phosphomannosylinositol phosphoceramide B' (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0880	inositol phosphomannosylinositol phosphoceramide C (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0883	inositol phosphomannosylinositol phosphoceramide C (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0886	inositol phosphomannosylinositol phosphoceramide D (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0889	inositol phosphomannosylinositol phosphoceramide D (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1117	mannosylinositol phosphorylceramide A (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1120	mannosylinositol phosphorylceramide A (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1123	mannosylinositol phosphorylceramide B (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1126	mannosylinositol phosphorylceramide B (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1129	mannosylinositol phosphorylceramide B' (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1132	mannosylinositol phosphorylceramide B' (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1135	mannosylinositol phosphorylceramide C (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1138	mannosylinositol phosphorylceramide C (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1141	mannosylinositol phosphorylceramide D (C24)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_1144	mannosylinositol phosphorylceramide D (C26)	Golgi	-0.54405	0.7068	1	2.7145	0	Seq_5370
s_0431	Asn-tRNA(Asn)	mitochondrion	-0.54779	0.70808	1	2.6917	0	Seq_4439
s_1586	tRNA(Asn)	mitochondrion	-0.54779	0.70808	1	2.6917	0	Seq_4439
s_0411	alpha-D-glucosamine 1-phosphate	cytoplasm	-0.54938	0.70863	1	2.6821	0	Seq_1503
s_1282	P(1),P(4)-bis(5'-adenosyl) tetraphosphate	cytoplasm	-0.55063	0.70906	2	3.6769	5.2077	Seq_2264,Seq_4622
s_0317	5-aminolevulinate	mitochondrion	-0.55349	0.71004	1	2.6571	0	Seq_4297
s_3323	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3326	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3328	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3330	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3332	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3334	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3336	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_3338	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)	cell envelope	-0.55782	0.71152	6	4.6808	5.8323	Seq_744,Seq_1262,Seq_1136,Seq_3335,Seq_2308,Seq_3663
s_4199	Ca(2+)	extracellular	-0.56978	0.71559	1	2.558	0	Seq_2523
s_4201	Cu2(+)	extracellular	-0.56978	0.71559	1	2.558	0	Seq_2523
s_0269	4-amino-4-deoxychorismate	cytoplasm	-0.57149	0.71616	2	3.5873	1.9571	Seq_1418,Seq_78
s_0846	IDP	cytoplasm	-0.5718	0.71627	2	3.5859	1.8218	Seq_894,Seq_3420
s_0950	ITP	cytoplasm	-0.5718	0.71627	2	3.5859	1.8218	Seq_894,Seq_3420
s_1307	pantetheine 4'-phosphate	cytoplasm	-0.57291	0.71665	3	4.0415	2.1141	Seq_1412,Seq_152,Seq_4764
s_1254	octanoyl-ACP	mitochondrion	-0.57492	0.71733	3	4.0344	2.8206	Seq_4101,Seq_4543,Seq_1076
s_1555	ureidoglycolic acid	cytoplasm	-0.581	0.71938	3	4.013	2.4439	Seq_5177,Seq_1192,Seq_4084
s_3424	1-acylglycerophosphoethanolamine (16:0)	endoplasmic reticulum membrane	-0.58459	0.72059	1	2.468	0	Seq_2161
s_3425	1-acylglycerophosphoethanolamine (16:1)	endoplasmic reticulum membrane	-0.58459	0.72059	1	2.468	0	Seq_2161
s_3426	1-acylglycerophosphoethanolamine (18:0)	endoplasmic reticulum membrane	-0.58459	0.72059	1	2.468	0	Seq_2161
s_3427	1-acylglycerophosphoethanolamine (18:1)	endoplasmic reticulum membrane	-0.58459	0.72059	1	2.468	0	Seq_2161
s_0591	deamido-NAD(+)	cytoplasm	-0.59295	0.72339	2	3.4951	3.2765	Seq_2562,Seq_3910
s_1553	urea	extracellular	-0.59553	0.72426	1	2.4015	0	Seq_1676
s_0430	Asn-tRNA(Asn)	cytoplasm	-0.59816	0.72513	2	3.4727	0.49964	Seq_1799,Seq_3591
s_1585	tRNA(Asn)	cytoplasm	-0.59816	0.72513	2	3.4727	0.49964	Seq_1799,Seq_3591
s_1199	NAD	endoplasmic reticulum	-0.60039	0.72588	2	3.4631	0.70557	Seq_1719,Seq_4582
s_1204	NADH	endoplasmic reticulum	-0.60039	0.72588	2	3.4631	0.70557	Seq_1719,Seq_4582
s_3824	Ferricytochrome b5	endoplasmic reticulum	-0.60039	0.72588	2	3.4631	0.70557	Seq_1719,Seq_4582
s_3825	Ferrocytochrome b5	endoplasmic reticulum	-0.60039	0.72588	2	3.4631	0.70557	Seq_1719,Seq_4582
s_0347	7,8-dihydropteroate	cytoplasm	-0.60051	0.72592	1	2.3712	0	Seq_2281
s_3905	O-acetyl-L-serine	mitochondrion	-0.60271	0.72665	1	2.3578	0	Seq_3177
s_3906	hydrogen sulfide	mitochondrion	-0.60271	0.72665	1	2.3578	0	Seq_3177
s_0286	4-hydroxybenzoate	cytoplasm	-0.60329	0.72684	2	3.4507	4.3812	Seq_311,Seq_1925
s_1230	nonaprenyl 4-hydroxybenzoate	cytoplasm	-0.60329	0.72684	2	3.4507	4.3812	Seq_311,Seq_1925
s_1231	nonaprenyl diphosphate	cytoplasm	-0.60329	0.72684	2	3.4507	4.3812	Seq_311,Seq_1925
s_1034	L-phenylalanine	mitochondrion	-0.6056	0.72761	2	3.4407	1.2448	Seq_3346,Seq_5155
s_1315	Phe-tRNA(Phe)	mitochondrion	-0.6056	0.72761	2	3.4407	1.2448	Seq_3346,Seq_5155
s_1605	tRNA(Phe)	mitochondrion	-0.6056	0.72761	2	3.4407	1.2448	Seq_3346,Seq_5155
s_3988	1-oleoyl-sn-glycerol	cytoplasm	-0.60599	0.72774	1	2.3379	0	Seq_1883
s_0568	D-glucose 6-phosphate	cytoplasm	-0.60646	0.7279	10	4.8834	6.4574	Seq_4162,Seq_4227,Seq_5049,Seq_4642,Seq_4865,Seq_2860,Seq_4700,Seq_5467,Seq_1160,Seq_4734
s_4502	urate	cytoplasm	-0.60692	0.72805	1	2.3323	0	Seq_53
s_0340	6-phospho-D-gluconate	cytoplasm	-0.60954	0.72892	3	3.9125	4.1292	Seq_4019,Seq_533,Seq_4927
s_0618	dIDP	cytoplasm	-0.61259	0.72993	1	2.2978	0	Seq_3420
s_0639	dITP	cytoplasm	-0.61259	0.72993	1	2.2978	0	Seq_3420
s_0127	1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0129	1D-myo-inositol 3-phosphate	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0477	ceramide-1 (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0480	ceramide-1 (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0483	ceramide-2 (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0486	ceramide-2 (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0489	ceramide-2' (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0492	ceramide-2' (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0495	ceramide-3 (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0498	ceramide-3 (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0501	ceramide-4 (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0504	ceramide-4 (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0861	inositol phosphomannosylinositol phosphoceramide A (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0863	inositol phosphomannosylinositol phosphoceramide A (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0864	inositol phosphomannosylinositol phosphoceramide A (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0866	inositol phosphomannosylinositol phosphoceramide A (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0867	inositol phosphomannosylinositol phosphoceramide B (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0869	inositol phosphomannosylinositol phosphoceramide B (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0870	inositol phosphomannosylinositol phosphoceramide B (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0872	inositol phosphomannosylinositol phosphoceramide B (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0873	inositol phosphomannosylinositol phosphoceramide B' (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0875	inositol phosphomannosylinositol phosphoceramide B' (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0876	inositol phosphomannosylinositol phosphoceramide B' (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0878	inositol phosphomannosylinositol phosphoceramide B' (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0879	inositol phosphomannosylinositol phosphoceramide C (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0881	inositol phosphomannosylinositol phosphoceramide C (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0882	inositol phosphomannosylinositol phosphoceramide C (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0884	inositol phosphomannosylinositol phosphoceramide C (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0885	inositol phosphomannosylinositol phosphoceramide D (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0887	inositol phosphomannosylinositol phosphoceramide D (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0888	inositol phosphomannosylinositol phosphoceramide D (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0890	inositol phosphomannosylinositol phosphoceramide D (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0894	inositol-P-ceramide A (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0896	inositol-P-ceramide A (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0897	inositol-P-ceramide A (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0899	inositol-P-ceramide A (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0900	inositol-P-ceramide B (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0902	inositol-P-ceramide B (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0903	inositol-P-ceramide B (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0905	inositol-P-ceramide B (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0906	inositol-P-ceramide B' (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0908	inositol-P-ceramide B' (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0909	inositol-P-ceramide B' (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0911	inositol-P-ceramide B' (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0912	inositol-P-ceramide C (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0914	inositol-P-ceramide C (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0915	inositol-P-ceramide C (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0917	inositol-P-ceramide C (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0918	inositol-P-ceramide D (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0920	inositol-P-ceramide D (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0921	inositol-P-ceramide D (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0923	inositol-P-ceramide D (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1109	mannose-(1D-myo-inositol 1-phosphate)2	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1110	mannose-(1D-myo-inositol 1-phosphate)2	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1111	mannose-1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1112	mannose-1D-myo-inositol 1-phosphate	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1116	mannosylinositol phosphorylceramide A (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1118	mannosylinositol phosphorylceramide A (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1119	mannosylinositol phosphorylceramide A (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1121	mannosylinositol phosphorylceramide A (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1122	mannosylinositol phosphorylceramide B (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1124	mannosylinositol phosphorylceramide B (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1125	mannosylinositol phosphorylceramide B (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1127	mannosylinositol phosphorylceramide B (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1128	mannosylinositol phosphorylceramide B' (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1130	mannosylinositol phosphorylceramide B' (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1131	mannosylinositol phosphorylceramide B' (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1133	mannosylinositol phosphorylceramide B' (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1134	mannosylinositol phosphorylceramide C (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1136	mannosylinositol phosphorylceramide C (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1137	mannosylinositol phosphorylceramide C (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1139	mannosylinositol phosphorylceramide C (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1140	mannosylinositol phosphorylceramide D (C24)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1142	mannosylinositol phosphorylceramide D (C24)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1143	mannosylinositol phosphorylceramide D (C26)	endoplasmic reticulum	-0.61329	0.73016	1	2.2936	0	Seq_184
s_1145	mannosylinositol phosphorylceramide D (C26)	mitochondrion	-0.61329	0.73016	1	2.2936	0	Seq_184
s_0212	3-hexaprenyl-4,5-dihydroxybenzoic acid	cytoplasm	-0.61361	0.73026	2	3.4063	4.6213	Seq_518,Seq_3915
s_0215	3-hexaprenyl-4-hydroxybenzoic acid	cytoplasm	-0.61361	0.73026	2	3.4063	4.6213	Seq_518,Seq_3915
s_3940	Peptide diphthine	cytoplasm	-0.61373	0.7303	1	2.2908	0	Seq_138
s_3941	Peptide diphthamide	cytoplasm	-0.61373	0.7303	1	2.2908	0	Seq_138
s_0983	L-cysteinylglycine	cytoplasm	-0.61458	0.73059	4	4.1817	6.2554	Seq_1071,Seq_4136,Seq_2838,Seq_4414
s_3894	G00003	endoplasmic reticulum	-0.61548	0.73088	1	2.2802	0	Seq_77
s_3895	G00004	endoplasmic reticulum	-0.61548	0.73088	1	2.2802	0	Seq_77
s_3932	G00012	endoplasmic reticulum	-0.61933	0.73215	1	2.2568	0	Seq_49
s_3933	D-mannose	endoplasmic reticulum	-0.61933	0.73215	1	2.2568	0	Seq_49
s_3045	diglyceride (1-16:0, 2-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3046	triglyceride (1-16:0, 2-18:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3048	triglyceride (1-16:1, 2-16:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3049	diglyceride (1-16:1, 2-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3050	triglyceride (1-16:1, 2-18:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3051	diglyceride (1-18:0, 2-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3052	triglyceride (1-18:0, 2-16:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3053	diglyceride (1-18:0, 2-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3054	triglyceride (1-18:0, 2-18:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3055	diglyceride (1-18:1, 2-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3056	triglyceride (1-18:1, 2-16:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3057	diglyceride (1-18:1, 2-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3058	triglyceride (1-18:1, 2-18:1, 3-16:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3059	triglyceride (1-16:0, 2-16:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3060	triglyceride (1-16:0, 2-18:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3061	triglyceride (1-16:1, 2-16:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3062	triglyceride (1-16:1, 2-18:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3063	triglyceride (1-18:0, 2-16:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3064	triglyceride (1-18:0, 2-18:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3065	triglyceride (1-18:1, 2-16:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3066	triglyceride (1-18:1, 2-18:1, 3-16:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3067	triglyceride (1-16:0, 2-16:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3068	triglyceride (1-16:0, 2-18:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3069	triglyceride (1-16:1, 2-16:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3070	triglyceride (1-16:1, 2-18:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3071	triglyceride (1-18:0, 2-16:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3072	triglyceride (1-18:0, 2-18:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3073	triglyceride (1-18:1, 2-16:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3074	triglyceride (1-18:1, 2-18:1, 3-18:0)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3075	triglyceride (1-16:0, 2-16:1, 3-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3076	triglyceride (1-16:0, 2-18:1, 3-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3077	triglyceride (1-16:1, 2-16:1, 3-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3078	triglyceride (1-16:1, 2-18:1, 3-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3079	triglyceride (1-18:0, 2-16:1, 3-18:1)	lipid particle	-0.62398	0.73368	4	4.153	3.6721	Seq_3546,Seq_2377,Seq_1975,Seq_1107
